伝票日付,号数,売番号,船名,船主名,問屋名,漁法名,船籍名,生冷区分,魚種名,単位,単価,個数,数量,金額,消費税,取引日
20120126,84,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,591 ,1,55.6 ,32860 ,1643 ,20120126
20120126,85,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,787 ,1,50.2 ,39507 ,1975 ,20120126
20120126,86,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,779 ,1,54.2 ,42222 ,2111 ,20120126
20120126,87,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1450 ,1,56.0 ,81200 ,4060 ,20120126
20120126,88,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,830 ,1,58.0 ,48140 ,2407 ,20120126
20120126,89,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,910 ,1,56.2 ,51142 ,2557 ,20120126
20120126,90,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,800 ,1,57.2 ,45760 ,2288 ,20120126
20120126,91,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,810 ,1,55.2 ,44712 ,2236 ,20120126
20120126,92,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,810 ,1,51.4 ,41634 ,2082 ,20120126
20120126,93,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,901 ,1,59.0 ,53159 ,2658 ,20120126
20120126,94,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,557 ,1,50.4 ,28073 ,1404 ,20120126
20120126,95,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,377 ,1,55.2 ,20810 ,1041 ,20120126
20120126,96,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,377 ,1,56.2 ,21187 ,1059 ,20120126
20120126,97,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1010 ,1,53.4 ,53934 ,2697 ,20120126
20120126,98,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,998 ,1,55.0 ,54890 ,2745 ,20120126
20120126,99,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,977 ,1,56.4 ,55103 ,2755 ,20120126
20120126,100,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1110 ,1,56.8 ,63048 ,3152 ,20120126
20120126,101,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,880 ,1,50.2 ,44176 ,2209 ,20120126
20120126,102,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,767 ,1,52.0 ,39884 ,1994 ,20120126
20120126,103,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,898 ,1,50.0 ,44900 ,2245 ,20120126
20120126,104,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,607 ,1,59.4 ,36056 ,1803 ,20120126
20120126,105,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,953 ,1,57.2 ,54512 ,2726 ,20120126
20120126,106,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,629 ,1,53.8 ,33840 ,1692 ,20120126
20120126,107,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,963 ,1,53.6 ,51617 ,2581 ,20120126
20120126,108,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,1040 ,1,48.4 ,50336 ,2517 ,20120126
20120126,109,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,1040 ,1,44.4 ,46176 ,2309 ,20120126
20120126,110,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,980 ,1,46.8 ,45864 ,2293 ,20120126
20120126,111,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,1040 ,1,41.0 ,42640 ,2132 ,20120126
20120126,112,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,1330 ,1,44.6 ,59318 ,2966 ,20120126
20120126,113,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,863 ,1,49.6 ,42805 ,2140 ,20120126
20120126,114,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,370 ,1,47.4 ,17538 ,877 ,20120126
20120126,115,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,370 ,1,44.8 ,16576 ,829 ,20120126
20120126,116,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,800 ,1,49.6 ,39680 ,1984 ,20120126
20120126,117,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,869 ,1,48.2 ,41886 ,2094 ,20120126
20120126,118,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,777 ,1,47.2 ,36674 ,1834 ,20120126
20120126,119,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,780 ,1,43.2 ,33696 ,1685 ,20120126
20120126,120,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,870 ,1,46.0 ,40020 ,2001 ,20120126
20120126,121,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,1060 ,1,41.2 ,43672 ,2184 ,20120126
20120126,122,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,1030 ,1,46.4 ,47792 ,2390 ,20120126
20120126,123,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,870 ,1,49.6 ,43152 ,2158 ,20120126
20120126,124,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,790 ,1,46.0 ,36340 ,1817 ,20120126
20120126,125,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,850 ,1,47.2 ,40120 ,2006 ,20120126
20120126,126,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,370 ,1,46.6 ,17242 ,862 ,20120126
20120126,127,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,490 ,1,43.0 ,21070 ,1054 ,20120126
20120126,128,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,469 ,1,48.8 ,22887 ,1144 ,20120126
20120126,129,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,800 ,1,42.2 ,33760 ,1688 ,20120126
20120126,130,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,321 ,1,48.4 ,15536 ,777 ,20120126
20120126,131,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,500 ,1,40.0 ,20000 ,1000 ,20120126
20120126,132,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,870 ,1,48.6 ,42282 ,2114 ,20120126
20120126,133,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,800 ,1,45.6 ,36480 ,1824 ,20120126
20120126,134,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,902 ,1,43.2 ,38966 ,1948 ,20120126
20120126,135,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,360 ,1,46.0 ,16560 ,828 ,20120126
20120126,136,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,787 ,1,41.0 ,32267 ,1613 ,20120126
20120126,137,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,1230 ,1,44.4 ,54612 ,2731 ,20120126
20120126,138,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,787 ,1,42.2 ,33211 ,1661 ,20120126
20120126,139,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,899 ,1,35.0 ,31465 ,1573 ,20120126
20120126,140,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,1170 ,1,33.8 ,39546 ,1977 ,20120126
20120126,141,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,930 ,1,33.0 ,30690 ,1535 ,20120126
20120126,142,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,830 ,1,34.8 ,28884 ,1444 ,20120126
20120126,143,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,789 ,1,39.6 ,31244 ,1562 ,20120126
20120126,144,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,579 ,1,38.0 ,22002 ,1100 ,20120126
20120126,145,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,511 ,1,38.0 ,19418 ,971 ,20120126
20120126,146,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:kg,360 ,1,37.0 ,13320 ,666 ,20120126
